Unnamed: 0,price,condition,district,max_floor,street,num_rooms,region,area,url,num_bathrooms,building_type,floor,ceiling_height
2947,119953,newly repaired,Center,6,A.Manukyan St,2,Yerevan,72,http://www.myrealty.am/en/item/14648/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,3,3
4967,86769,good,Arabkir,7,Kievyan St,3,Yerevan,90,http://www.myrealty.am/en/item/25523/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,other,5,2.8
298,35692,newly repaired,Davtashen,10,Petrosyan St,3,Yerevan,52,http://www.myrealty.am/en/item/37848/3-senyakanoc-bnakaran-vacharq-Yerevan-Davtashen,1,panel,7,2.8
6429,219843,newly repaired,Center,10,Buzand St,3,Yerevan,103,http://www.myrealty.am/en/item/22086/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,monolit,7,3
4447,233248,zero condition,Center,15,Aram St,4,Yerevan,126,http://www.myrealty.am/en/item/10414/4-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,monolit,4,3
779,49813,good,Arabkir,6,Mamikoniants St,1,Yerevan,46,http://www.myrealty.am/en/item/25923/1-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,other,3,3
2216,152360,newly repaired,Arabkir,6,Aghbyur Serob St,4,Yerevan,100,http://www.myrealty.am/en/item/13555/4-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,1,3
4353,59010,newly repaired,Nor Norq,13,Moldovakan St,2,Yerevan,64,http://www.myrealty.am/en/item/22219/2-senyakanoc-bnakaran-vacharq-Yerevan-Nor%20Norq,1,panel,9,2.8
2800,112980,good,Center,12,Zakyan St,3,Yerevan,93,http://www.myrealty.am/en/item/293/Apartment-for-sale-in-Yerevan,1,panel,10,2.8
4186,72784,newly repaired,Arabkir,10,Arabkir 25 St,2,Yerevan,64,http://www.myrealty.am/en/item/29138/2-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,panel,4,2.8
831,39864,newly repaired,Center,11,Arshakunyats Ave,1,Yerevan,40,http://www.myrealty.am/en/item/15627/1-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,panel,3,2.8
4735,119216,good,Center,10,Paronyan St,3,Yerevan,100,http://www.myrealty.am/en/item/31784/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,panel,5,2.8
722,40934,newly repaired,Shengavit,11,Chexov St,2,Yerevan,65,http://www.myrealty.am/en/item/22721/2-senyakanoc-bnakaran-vacharq-Yerevan-Shengavit,1,panel,1,2.8
5307,71793,newly repaired,Avan,10,Acharyan St,3,Yerevan,90,http://www.myrealty.am/en/item/28098/3-senyakanoc-bnakaran-vacharq-Yerevan-Avan,1,panel,3,3
2516,61572,good,Qanaqer-Zeytun,17,Rubinyants St,3,Yerevan,90,http://www.myrealty.am/en/item/28763/3-senyakanoc-bnakaran-vacharq-Yerevan-Qanaqer-Zeytun,1,panel,16,2.8
5414,55734,newly repaired,Achapnyak,15,Shiraz St,2,Yerevan,78,http://www.myrealty.am/en/item/22444/2-senyakanoc-bnakaran-vacharq-Yerevan-Achapnyak,1,panel,4,2.8
6232,59886,good,Arabkir,6,Hambardzumyan St,2,Yerevan,66,http://www.myrealty.am/en/item/23585/2-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,other,5,2.8
5386,135623,newly repaired,Center,6,Baghramyan Ave (Kentron),3,Yerevan,100,http://www.myrealty.am/en/item/17829/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,2,2.8
6190,94226,newly repaired,Arabkir,6,Hr.Kochar St,3,Yerevan,86,http://www.myrealty.am/en/item/32802/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,1,2.8
1161,161500,newly repaired,Arabkir,7,Adonts St,3,Yerevan,135,http://www.myrealty.am/en/item/4141/apartment-for-sale-in-Yerevan,2,stone,5,3
5761,42025,good,Shengavit,5,Tadevosyan St,3,Yerevan,76,http://www.myrealty.am/en/item/30273/3-senyakanoc-bnakaran-vacharq-Yerevan-Shengavit,1,panel,4,2.8
5896,156915,good,Center,8,Saryan St,3,Yerevan,122,http://www.myrealty.am/en/item/183/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,stone,7,2.8
2063,119949,newly repaired,Davtashen,10,Davtashen 4 district,5,Yerevan,137,http://www.myrealty.am/en/item/30444/5-senyakanoc-bnakaran-vacharq-Yerevan-Davtashen,2,panel,2,2.8
1188,54611,good,Malatia-Sebastia,10,A. Babajanyan St,3,Yerevan,76,http://www.myrealty.am/en/item/17006/3-senyakanoc-bnakaran-vacharq-Yerevan-Malatia-Sebastia,1,panel,2,2.8
2498,91636,zero condition,Arabkir,6,Kasyan St,3,Yerevan,90,http://www.myrealty.am/en/item/30796/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,3,3.2
5252,86629,newly repaired,Arabkir,5,Komitas Ave,2,Yerevan,70,http://www.myrealty.am/en/item/27623/2-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,2,3.2
5099,91795,newly repaired,Arabkir,6,Hr.Kochar St,3,Yerevan,86,http://www.myrealty.am/en/item/34124/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,1,2.8
4095,96146,newly repaired,Avan,15,Tsarav Aghbyur St,3,Yerevan,110,http://www.myrealty.am/en/item/36251/3-senyakanoc-bnakaran-vacharq-Yerevan-Avan,2,monolit,2,3
3631,74312,good,Arabkir,10,Yerznkyan St,3,Yerevan,71,http://www.myrealty.am/en/item/7119/apartment-for-sale-in-Yerevan,1,panel,1,2.8
5887,153188,newly repaired,Center,7,Moskovyan St,3,Yerevan,96,http://www.myrealty.am/en/item/12520/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,stone,5,3.2
4895,62347,newly repaired,Nor Norq,6,Gyuliqevxyan St,3,Yerevan,78,http://www.myrealty.am/en/item/18254/3-senyakanoc-bnakaran-vacharq-Yerevan-Nor%20Norq,1,stone,1,3
757,53018,good,Shengavit,11,Chexov St,3,Yerevan,100,http://www.myrealty.am/en/item/22740/3-senyakanoc-bnakaran-vacharq-Yerevan-Shengavit,1,panel,1,2.8
6477,84088,newly repaired,Arabkir,5,Azatutyan Ave,3,Yerevan,102,http://www.myrealty.am/en/item/24788/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,2,stone,3,3
4612,104020,newly repaired,Avan,14,Tsarav Aghbyur St,4,Yerevan,130,http://www.myrealty.am/en/item/21384/4-senyakanoc-bnakaran-vacharq-Yerevan-Avan,2,monolit,11,3
3075,84747,zero condition,Center,17,Tsitsernakaberd Highway,3,Yerevan,101,http://www.myrealty.am/en/item/33165/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,other,14,3
4209,74611,newly repaired,Shengavit,11,Chexov St,3,Yerevan,100,http://www.myrealty.am/en/item/26775/3-senyakanoc-bnakaran-vacharq-Yerevan-Shengavit,1,panel,5,2.8
451,66111,newly repaired,Davtashen,11,Davtashen 1 district,3,Yerevan,94,http://www.myrealty.am/en/item/32891/3-senyakanoc-bnakaran-vacharq-Yerevan-Davtashen,1,panel,9,2.8
1647,54846,good,Davtashen,15,Davtashen 2 district,4,Yerevan,120,http://www.myrealty.am/en/item/29225/4-senyakanoc-bnakaran-vacharq-Yerevan-Davtashen,1,panel,14,2.8
4964,60492,good,Davtashen,10,Davtashen 3 district,3,Yerevan,74,http://www.myrealty.am/en/item/28077/3-senyakanoc-bnakaran-vacharq-Yerevan-Davtashen,1,panel,7,2.8
4697,63737,newly repaired,Qanaqer-Zeytun,10,Hasratyan St,2,Yerevan,68,http://www.myrealty.am/en/item/15226/2-senyakanoc-bnakaran-vacharq-Yerevan-Qanaqer-Zeytun,1,panel,6,2.8
4713,62145,newly repaired,Achapnyak,8,Norashen district,1,Yerevan,70,http://www.myrealty.am/en/item/12202/Apartment-for-sale-in-Yerevan,1,monolit,4,3
5671,82752,newly repaired,Avan,15,Tsarav Aghbyur St,3,Yerevan,100,http://www.myrealty.am/en/item/28163/3-senyakanoc-bnakaran-vacharq-Yerevan-Avan,1,monolit,2,3.2
3374,78214,newly repaired,Center,5,Khanjyan St,3,Yerevan,81,http://www.myrealty.am/en/item/12312/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,4,3.2
1623,57087,good,Achapnyak,10,Shiraz St,3,Yerevan,95,http://www.myrealty.am/en/item/18108/3-senyakanoc-bnakaran-vacharq-Yerevan-Achapnyak,1,other,3,2.8
4723,107965,zero condition,Nor Norq,11,Bagrevand district,4,Yerevan,128,http://www.myrealty.am/en/item/29778/4-senyakanoc-bnakaran-vacharq-Yerevan-Nor%20Norq,1,other,8,2.8
2038,52608,good,Shengavit,4,Exbayrutyan alley,3,Yerevan,100,http://www.myrealty.am/en/item/26712/3-senyakanoc-bnakaran-vacharq-Yerevan-Shengavit,1,stone,1,2.8
6346,118027,zero condition,Arabkir,15,Hambardzumyan St,4,Yerevan,120,http://www.myrealty.am/en/item/31704/4-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,monolit,5,2.8
4637,57930,newly repaired,Shengavit,10,Mantashyan St.,3,Yerevan,90,http://www.myrealty.am/en/item/32491/3-senyakanoc-bnakaran-vacharq-Yerevan-Shengavit,1,panel,1,2.8
6376,195925,newly repaired,Center,11,Charents St,4,Yerevan,124,http://www.myrealty.am/en/item/36443/4-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,monolit,5,3
5888,159565,newly repaired,Arabkir,6,Komitas Ave,4,Yerevan,117,http://www.myrealty.am/en/item/12415/4-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,other,4,2.8
6748,70389,newly repaired,Center,11,Nalbandyan St,2,Yerevan,45,http://www.myrealty.am/en/item/12144/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,other,3,2.8
6727,208029,newly repaired,Center,6,Antarayin St,3,Yerevan,116,http://www.myrealty.am/en/item/32658/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,monolit,5,3.2
852,50388,zero condition,Nor Norq,15,Gyuliqevxyan St,2,Yerevan,68,http://www.myrealty.am/en/item/28356/2-senyakanoc-bnakaran-vacharq-Yerevan-Nor%20Norq,1,stone,7,3
375,104191,zero condition,Arabkir,19,Komitas Ave,3,Yerevan,107,http://www.myrealty.am/en/item/34709/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,monolit,12,3
3055,83999,newly repaired,Center,6,Vardanants St,1,Yerevan,36,http://www.myrealty.am/en/item/14407/1-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,2,3
6352,87309,zero condition,Center,10,Paronyan St,2,Yerevan,83,http://www.myrealty.am/en/item/28951/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,3,2.8
2733,99687,good,Center,6,Tigran Mets Ave,4,Yerevan,78,http://www.myrealty.am/en/item/29852/4-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,3,2.8
2224,60464,good,Center,5,Vardanants St,1,Yerevan,36,http://www.myrealty.am/en/item/32014/1-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,4,2.8
1995,121473,newly repaired,Center,6,Koghbatsi St,3,Yerevan,78,http://www.myrealty.am/en/item/34700/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,other,4,2.8
5176,53447,good,Arabkir,11,Sose St,2,Yerevan,54,http://www.myrealty.am/en/item/36263/2-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,panel,3,2.8
1914,61105,newly repaired,Davtashen,10,Davtashen 3 district,3,Yerevan,78,http://www.myrealty.am/en/item/21649/3-senyakanoc-bnakaran-vacharq-Yerevan-Davtashen,1,panel,2,2.8
294,40323,good,Center,11,M.Khorenatsi St,1,Yerevan,40,http://www.myrealty.am/en/item/37260/1-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,panel,10,2.8
3042,77101,newly repaired,Malatia-Sebastia,10,Gusan Sheram St,4,Yerevan,92,http://www.myrealty.am/en/item/31638/4-senyakanoc-bnakaran-vacharq-Yerevan-Malatia-Sebastia,1,panel,5,2.8
3502,82269,zero condition,Davtashen,13,Mikoyan St,3,Yerevan,97,http://www.myrealty.am/en/item/35734/3-senyakanoc-bnakaran-vacharq-Yerevan-Davtashen,1,monolit,9,2.8
5548,144178,newly repaired,Center,5,Sayat Nova Ave,3,Yerevan,97,http://www.myrealty.am/en/item/26729/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,3,3.2
1639,55364,newly repaired,Arabkir,11,Komitas Ave,1,Yerevan,43,http://www.myrealty.am/en/item/24556/1-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,panel,4,2.8
891,39004,good,Shengavit,5,Exbayrutyan St,2,Yerevan,66,http://www.myrealty.am/en/item/36674/2-senyakanoc-bnakaran-vacharq-Yerevan-Shengavit,1,stone,4,2.8
3598,80306,zero condition,Arabkir,11,V.Vagharshyan St,3,Yerevan,85,http://www.myrealty.am/en/item/33260/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,2,monolit,8,3.2
6414,195541,newly repaired,Center,15,Yekmalyan St,3,Yerevan,135,http://www.myrealty.am/en/item/29703/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,other,12,3
3649,74314,newly repaired,Davtashen,11,Mikoyan St,2,Yerevan,79,http://www.myrealty.am/en/item/29594/2-senyakanoc-bnakaran-vacharq-Yerevan-Davtashen,2,other,5,3
5090,70006,newly repaired,Davtashen,15,Davtashen 4 district,3,Yerevan,80,http://www.myrealty.am/en/item/29047/3-senyakanoc-bnakaran-vacharq-Yerevan-Davtashen,1,panel,6,2.8
5813,109533,newly repaired,Arabkir,6,Mamikoniants St,2,Yerevan,75,http://www.myrealty.am/en/item/31820/2-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,other,3,2.8
6289,171647,good,Center,7,Abovyan St,3,Yerevan,92,http://www.myrealty.am/en/item/35565/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,3,3.2
267,46696,good,Malatia-Sebastia,10,Raffi St,1,Yerevan,45,http://www.myrealty.am/en/item/22075/1-senyakanoc-bnakaran-vacharq-Yerevan-Malatia-Sebastia,1,panel,4,2.8
3017,46824,good,Nor Norq,10,Mayak district,3,Yerevan,78,http://www.myrealty.am/en/item/22233/3-senyakanoc-bnakaran-vacharq-Yerevan-Nor%20Norq,1,panel,6,2.8
5145,137678,newly repaired,Center,5,Mashtots Ave,3,Yerevan,98,http://www.myrealty.am/en/item/7296/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,4,3.2
1706,44630,good,Arabkir,6,Hakobyan St,1,Yerevan,38,http://www.myrealty.am/en/item/37926/1-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,2,3
4902,59105,good,Achapnyak,10,Arakelian St,2,Yerevan,66,http://www.myrealty.am/en/item/11951/2-senyakanoc-bnakaran-vacharq-Yerevan-Achapnyak,1,panel,3,2.8
6480,78200,newly repaired,Davtashen,11,Davtashen 2 district,4,Yerevan,108,http://www.myrealty.am/en/item/25640/4-senyakanoc-bnakaran-vacharq-Yerevan-Davtashen,1,panel,6,2.8
2540,69313,good,Erebuni,11,Glinkayi St,2,Yerevan,72,http://www.myrealty.am/en/item/5480/apartment-for-sale-in-Yerevan,1,panel,4,2.8
3707,90019,newly repaired,Avan,15,Tsarav Aghbyur St,3,Yerevan,115,http://www.myrealty.am/en/item/19828/3-senyakanoc-bnakaran-vacharq-Yerevan-Avan,1,monolit,10,3
6623,100231,zero condition,Center,11,Amiryan St,2,Yerevan,75,http://www.myrealty.am/en/item/24711/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,monolit,4,3
4100,100436,newly repaired,Shengavit,5,Garegin Nzhdeh Ave,4,Yerevan,117,http://www.myrealty.am/en/item/35154/4-senyakanoc-bnakaran-vacharq-Yerevan-Shengavit,1,stone,3,3.2
313,91585,newly repaired,Arabkir,6,Arabkir 17 St,4,Yerevan,100,http://www.myrealty.am/en/item/29689/4-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,2,3
762,81347,zero condition,Center,15,Tsitsernakaberd Highway,2,Yerevan,84,http://www.myrealty.am/en/item/22507/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,monolit,5,3
2071,122268,newly repaired,Center,21,Sayat Nova Ave,2,Yerevan,82,http://www.myrealty.am/en/item/26188/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,other,11,2.8
2528,209919,newly repaired,Center,11,Dzorap St,4,Yerevan,130,http://www.myrealty.am/en/item/28870/4-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,monolit,7,3
6664,42531,newly repaired,Achapnyak,5,Margaryan St,3,Yerevan,71,http://www.myrealty.am/en/item/35881/3-senyakanoc-bnakaran-vacharq-Yerevan-Achapnyak,1,stone,1,2.8
6226,266905,newly repaired,Center,6,Mashtots Ave,3,Yerevan,110,http://www.myrealty.am/en/item/11270/apartment-for-sale-in-Yerevan,1,stone,4,3.2
817,44954,good,Achapnyak,5,Estonakan St,3,Yerevan,80,http://www.myrealty.am/en/item/23081/3-senyakanoc-bnakaran-vacharq-Yerevan-Achapnyak,1,stone,1,2.8
5702,55800,good,Arabkir,10,Shirvanzade St,2,Yerevan,67,http://www.myrealty.am/en/item/31182/2-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,panel,8,2.8
25,38574,zero condition,Shengavit,10,Sharur St,3,Yerevan,74,http://www.myrealty.am/en/item/5194/apartment-for-sale-in-Yerevan,1,panel,6,2.8
1109,162399,newly repaired,Center,22,Tsitsernakaberd Highway,3,Yerevan,115,http://www.myrealty.am/en/item/37484/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,monolit,12,2.8
5748,83418,newly repaired,Arabkir,6,Komitas Ave,3,Yerevan,82,http://www.myrealty.am/en/item/30760/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,3,3
40,109605,newly repaired,Qanaqer-Zeytun,11,Rubinyants St,4,Yerevan,104,http://www.myrealty.am/en/item/31923/4-senyakanoc-bnakaran-vacharq-Yerevan-Qanaqer-Zeytun,1,monolit,2,2.8
2864,117678,good,Center,10,Ler. Kamsar St,3,Yerevan,128,http://www.myrealty.am/en/item/1737/Apartment-for-sale-in-Yerevan,2,monolit,8,3
1146,47203,newly repaired,Achapnyak,10,Nazarbekyan district,3,Yerevan,98,http://www.myrealty.am/en/item/36490/3-senyakanoc-bnakaran-vacharq-Yerevan-Achapnyak,1,panel,5,2.8
2916,84923,zero condition,Avan,15,Tsarav Aghbyur St,3,Yerevan,110,http://www.myrealty.am/en/item/35286/3-senyakanoc-bnakaran-vacharq-Yerevan-Avan,2,monolit,12,3
327,145141,newly repaired,Arabkir,13,Hr.Kochar St,2,Yerevan,147,http://www.myrealty.am/en/item/31861/2-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,monolit,5,2.8
2075,159674,newly repaired,Center,8,Abovyan St,2,Yerevan,70,http://www.myrealty.am/en/item/28617/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,6,3.2
4164,64775,good,Arabkir,6,Azatutyan Ave,2,Yerevan,66,http://www.myrealty.am/en/item/17019/2-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,5,3.2
2852,72314,newly repaired,Davtashen,15,Petrosyan St,3,Yerevan,80,http://www.myrealty.am/en/item/33900/3-senyakanoc-bnakaran-vacharq-Yerevan-Davtashen,1,panel,10,2.8
1031,102253,newly repaired,Center,12,Saryan St,2,Yerevan,90,http://www.myrealty.am/en/item/29065/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,panel,2,2.8
6759,44079,good,Malatia-Sebastia,3,Shahumyan 16str,4,Yerevan,123,http://www.myrealty.am/en/item/26404/4-senyakanoc-bnakaran-vacharq-Yerevan-Malatia-Sebastia,2,stone,2,3.2
5741,64991,newly repaired,Shengavit,10,Taronctsu St,2,Yerevan,64,http://www.myrealty.am/en/item/12390/apartment-for-sale-in-Yerevan,1,panel,6,2.8
5459,62100,good,Nor Norq,6,Mikoyan St,3,Yerevan,78,http://www.myrealty.am/en/item/35009/3-senyakanoc-bnakaran-vacharq-Yerevan-Nor%20Norq,1,stone,3,2.8
5348,61336,newly repaired,Arabkir,17,V.Vagharshyan St,2,Yerevan,60,http://www.myrealty.am/en/item/27761/2-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,panel,7,2.8
3124,82940,newly repaired,Arabkir,6,Vratsakan St,2,Yerevan,120,http://www.myrealty.am/en/item/29684/2-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,1,2.8
2822,89684,good,Arabkir,10,Mamikoniants St,3,Yerevan,95,http://www.myrealty.am/en/item/14036/Apartment-for-sale-in-Yerevan,1,panel,6,2.8
1628,60137,good,Avan,10,Duryan disrtict,3,Yerevan,74,http://www.myrealty.am/en/item/37908/3-senyakanoc-bnakaran-vacharq-Yerevan-Avan,1,panel,7,2.8
2266,58898,good,Davtashen,10,Davtashen 1 district,3,Yerevan,80,http://www.myrealty.am/en/item/30258/3-senyakanoc-bnakaran-vacharq-Yerevan-Davtashen,1,panel,1,2.8
6357,194368,newly repaired,Center,10,Pushkin St,4,Yerevan,110,http://www.myrealty.am/en/item/18945/4-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,monolit,3,2.8
2755,93666,newly repaired,Center,5,Vardanants St,3,Yerevan,96,http://www.myrealty.am/en/item/33481/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,4,3.2
6109,156308,good,Center,6,Tumanyan St,3,Yerevan,105,http://www.myrealty.am/en/item/21411/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,stone,2,3.2
1001,139054,newly repaired,Center,5,Hanrapetutyan St,3,Yerevan,93,http://www.myrealty.am/en/item/22749/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,4,2.8
227,44178,good,Arabkir,6,Komitas Ave,1,Yerevan,35,http://www.myrealty.am/en/item/38215/1-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,4,2.8
1076,49072,newly repaired,Qanaqer-Zeytun,10,Gogol St,2,Yerevan,67,http://www.myrealty.am/en/item/36625/2-senyakanoc-bnakaran-vacharq-Yerevan-Qanaqer-Zeytun,1,panel,8,2.8
2226,52282,newly repaired,Arabkir,17,V.Vagharshyan St,3,Yerevan,70,http://www.myrealty.am/en/item/29827/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,panel,16,2.8
5013,152956,zero condition,Qanaqer-Zeytun,15,Sevak St,4,Yerevan,136,http://www.myrealty.am/en/item/32623/4-senyakanoc-bnakaran-vacharq-Yerevan-Qanaqer-Zeytun,2,monolit,9,3.2
6059,177679,zero condition,Center,16,Aram St,3,Yerevan,120,http://www.myrealty.am/en/item/24587/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,monolit,10,2.8
4802,120804,newly repaired,Arabkir,14,A. Khachatrian St,3,Yerevan,91,http://www.myrealty.am/en/item/14094/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,2,panel,10,2.8
5238,59137,good,Arabkir,6,Sundukyan St,2,Yerevan,66,http://www.myrealty.am/en/item/30542/2-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,1,2.8
4917,128622,newly repaired,Center,15,Argishti St,3,Yerevan,112,http://www.myrealty.am/en/item/26432/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,monolit,2,3.2
3805,81887,newly repaired,Qanaqer-Zeytun,17,Rubinyants St,3,Yerevan,94,http://www.myrealty.am/en/item/17417/3-senyakanoc-bnakaran-vacharq-Yerevan-Qanaqer-Zeytun,1,panel,6,2.8
4332,59484,good,Center,7,Vardanants St,1,Yerevan,35,http://www.myrealty.am/en/item/24174/1-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,panel,3,3.2
2686,91424,good,Center,8,Mashtots Ave,2,Yerevan,53,http://www.myrealty.am/en/item/1691/apartment-for-sale-in-Yerevan,1,stone,1,2.8
6590,75861,newly repaired,Center,10,E. Qochar St,3,Yerevan,82,http://www.myrealty.am/en/item/25493/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,panel,7,2.8
1693,54349,newly repaired,Arabkir,6,Komitas Ave,1,Yerevan,30,http://www.myrealty.am/en/item/15672/1-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,2,2.8
2386,58430,newly repaired,Nor Norq,15,Nansen St,3,Yerevan,85,http://www.myrealty.am/en/item/20862/3-senyakanoc-bnakaran-vacharq-Yerevan-Nor%20Norq,1,panel,7,2.8
3350,61496,good,Arabkir,10,Mamikoniants St,3,Yerevan,78,http://www.myrealty.am/en/item/33811/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,panel,9,2.8
3236,84065,good,Davtashen,10,Davtashen 1 St,3,Yerevan,97,http://www.myrealty.am/en/item/34315/3-senyakanoc-bnakaran-vacharq-Yerevan-Davtashen,1,panel,8,2.8
4696,79367,newly repaired,Arabkir,16,Mamikoniants St,2,Yerevan,71,http://www.myrealty.am/en/item/26929/2-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,other,7,2.8
2423,61793,newly repaired,Qanaqer-Zeytun,10,Z. Sarkavag St,3,Yerevan,74,http://www.myrealty.am/en/item/28053/3-senyakanoc-bnakaran-vacharq-Yerevan-Qanaqer-Zeytun,1,panel,9,2.8
5714,97242,newly repaired,Davtashen,10,Davtashen 2 district,3,Yerevan,97,http://www.myrealty.am/en/item/15361/3-senyakanoc-bnakaran-vacharq-Yerevan-Davtashen,1,monolit,2,2.8
2631,107021,newly repaired,Arabkir,6,Komitas Ave,3,Yerevan,95,http://www.myrealty.am/en/item/33730/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,2,stone,2,2.8
2236,52928,newly repaired,Shengavit,6,Garegin Nzhdeh Ave,2,Yerevan,42,http://www.myrealty.am/en/item/12048/Apartment-for-sale-in-Yerevan,1,stone,5,2.8
2021,53362,newly repaired,Avan,10,Narekatsi district,3,Yerevan,78,http://www.myrealty.am/en/item/36708/3-senyakanoc-bnakaran-vacharq-Yerevan-Avan,1,panel,9,2.8
5605,64387,newly repaired,Qanaqer-Zeytun,6,Droi St,2,Yerevan,65,http://www.myrealty.am/en/item/35702/2-senyakanoc-bnakaran-vacharq-Yerevan-Qanaqer-Zeytun,1,stone,5,2.8
2253,68989,zero condition,Arabkir,10,Komitas Ave,3,Yerevan,83,http://www.myrealty.am/en/item/34556/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,other,5,2.8
6288,174936,newly repaired,Center,17,Tsitsernakaberd Highway,3,Yerevan,107,http://www.myrealty.am/en/item/36977/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,monolit,10,2.8
5806,146147,zero condition,Center,18,Aram St,3,Yerevan,100,http://www.myrealty.am/en/item/28953/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,monolit,10,3
3285,83155,newly repaired,Center,5,Teryan St,2,Yerevan,56,http://www.myrealty.am/en/item/34811/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,4,3.2
6634,77734,newly repaired,Center,6,Charents St,2,Yerevan,52,http://www.myrealty.am/en/item/21373/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,3,3.2
4832,54412,good,Arabkir,6,Aghbyur Serob St,2,Yerevan,68,http://www.myrealty.am/en/item/28516/2-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,2,2.8
2447,54846,good,Arabkir,6,V.Papazyan St,2,Yerevan,58,http://www.myrealty.am/en/item/14144/2-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,3,2.8
